transaction_id,date,category,amount
1509,2023-05-29 04:43:40 +0000,Taxi,1.55
1510,2023-05-29 04:59:43 +0000,Coffe,7.1
1511,2023-05-29 09:55:19 +0000,Coffe,9.0
1512,2023-05-29 10:49:07 +0000,Coffe,9.2
1513,2023-05-29 12:20:02 +0000,Restuarant,14.6
1514,2023-05-30 04:16:53 +0000,Market,3.0
1515,2023-05-30 10:20:19 +0000,Market,9.34
1516,2023-05-30 15:04:06 +0000,Transport,5.0
1517,2023-05-30 15:11:07 +0000,Restuarant,6.0
1518,2023-05-31 05:40:19 +0000,Market,1.65
1519,2023-05-31 10:06:56 +0000,Market,3.36
1520,2023-05-31 19:54:42 +0000,Market,1.7
1521,2023-05-31 19:54:54 +0000,Restuarant,30.0
1522,2023-06-01 05:01:59 +0000,Events,50.0
1523,2023-06-01 05:02:06 +0000,Market,1.65
1524,2023-06-01 10:00:38 +0000,Restuarant,6.0
1525,2023-06-01 13:05:55 +0000,Coffe,7.1
1526,2023-06-01 13:58:29 +0000,Learning,6.0
1527,2023-06-01 17:14:15 +0000,Other,5.0
1528,2023-06-02 05:07:58 +0000,Market,8.53
1529,2023-06-02 05:09:13 +0000,Phone,10.0
1530,2023-06-02 07:57:04 +0000,Market,1.45
1531,2023-06-02 09:48:21 +0000,Sport,20.0
1532,2023-06-02 10:04:03 +0000,Business lunch,8.0
1533,2023-06-02 14:52:28 +0000,Coffe,8.1
1534,2023-06-02 15:38:54 +0000,Phone,1.0
1535,2023-06-02 18:17:15 +0000,Market,7.58
1536,2023-06-03 07:27:34 +0000,Taxi,1.56
1537,2023-06-03 07:51:34 +0000,Coffe,7.1
1538,2023-06-03 09:49:34 +0000,Restuarant,16.8
1539,2023-06-03 14:07:36 +0000,Coffe,8.1
1540,2023-06-03 16:01:26 +0000,Coffe,7.0
1541,2023-06-03 18:48:01 +0000,Market,8.21
1542,2023-06-03 19:04:39 +0000,Market,10.0
1543,2023-06-03 19:26:30 +0000,Events,100.0
1544,2023-06-04 06:18:49 +0000,Market,1.9
1545,2023-06-04 06:19:07 +0000,Taxi,6.0
1546,2023-06-04 06:21:25 +0000,Coffe,7.3
1547,2023-06-04 08:36:04 +0000,Coffe,16.0
1548,2023-06-04 11:59:08 +0000,Market,1.85
1549,2023-06-04 13:43:34 +0000,Transport,4.0
1550,2023-06-04 14:17:32 +0000,Market,1.85
1551,2023-06-04 15:11:23 +0000,Taxi,3.0
1552,2023-06-04 17:43:07 +0000,Market,50.0
1553,2023-06-04 19:08:48 +0000,Market,1.6
1554,2023-06-05 05:18:25 +0000,Market,2.63
1555,2023-06-05 08:37:15 +0000,Other,3.4
1556,2023-06-05 15:19:44 +0000,Restuarant,14.0
1557,2023-06-05 15:34:56 +0000,Market,0.5
1558,2023-06-05 15:58:21 +0000,Phone,1.0
1559,2023-06-06 04:49:43 +0000,Market,5.38
1560,2023-06-06 10:00:48 +0000,Market,1.88
1561,2023-06-06 16:12:34 +0000,Market,5.33
1562,2023-06-07 05:07:00 +0000,Market,2.0
1563,2023-06-07 10:11:05 +0000,Market,4.38
1564,2023-06-07 18:32:55 +0000,Film/enjoyment,7.34
1565,2023-06-08 14:23:46 +0000,Market,7.1
1566,2023-06-08 18:34:33 +0000,Market,1.45
1567,2023-06-09 04:27:51 +0000,Market,3.33
1568,2023-06-09 09:01:34 +0000,Phone,1.0
1569,2023-06-09 10:03:30 +0000,Business lunch,13.0
1570,2023-06-09 15:04:43 +0000,Coffe,7.1
1571,2023-06-09 18:15:28 +0000,Market,1.45
1572,2023-06-10 06:19:59 +0000,Market,3.0
1573,2023-06-10 07:16:29 +0000,Coffe,16.0
1574,2023-06-10 10:18:45 +0000,Coffe,7.1
1575,2023-06-10 11:42:09 +0000,Coffe,7.9
1576,2023-06-10 16:59:32 +0000,Market,1.85
1577,2023-06-10 17:12:02 +0000,Coffe,8.1
1578,2023-06-10 19:40:53 +0000,Market,20.84
1579,2023-06-11 03:19:33 +0000,Transport,5.0
1580,2023-06-11 04:49:41 +0000,Coffe,17.0
1581,2023-06-11 06:52:33 +0000,Coffe,8.1
1582,2023-06-11 11:09:24 +0000,Market,1.45
1583,2023-06-12 05:46:21 +0000,Market,4.0
1584,2023-06-12 10:09:42 +0000,Business lunch,8.0
1585,2023-06-12 11:23:43 +0000,Phone,1.0
1586,2023-06-12 15:23:22 +0000,Coffe,7.1
1587,2023-06-12 18:45:18 +0000,Market,5.9
1588,2023-06-13 04:40:57 +0000,Market,1.0
1589,2023-06-13 06:07:01 +0000,Market,8.35
1590,2023-06-13 10:25:26 +0000,Business lunch,7.0
1591,2023-06-13 15:58:42 +0000,Market,3.72
1592,2023-06-13 15:51:00 +0000,Other,10.0
1593,2023-06-14 04:48:45 +0000,Taxi,10.0
1594,2023-06-14 09:39:17 +0000,Taxi,2.56
1595,2023-06-14 12:26:18 +0000,Market,3.0
1596,2023-06-14 16:10:07 +0000,Market,6.1
1597,2023-06-15 07:21:08 +0000,Communal,200.0
1598,2023-06-15 08:06:23 +0000,Coffe,7.1
1599,2023-06-15 14:00:42 +0000,Restuarant,13.0
1600,2023-06-15 15:20:14 +0000,Market,1.85
1601,2023-06-15 15:24:13 +0000,Coffe,10.5
1602,2023-06-16 07:02:47 +0000,Market,4.0
1603,2023-06-16 10:02:44 +0000,Market,3.36
1604,2023-06-16 12:30:01 +0000,Other,1.0
1605,2023-06-17 05:22:54 +0000,Coffe,7.1
1606,2023-06-17 07:16:20 +0000,Coffe,16.0
1607,2023-06-17 10:55:51 +0000,Coffe,10.1
1608,2023-06-17 12:58:06 +0000,Restuarant,10.0
1609,2023-06-17 14:33:21 +0000,Market,1.75
1610,2023-06-17 14:40:55 +0000,Other,10.0
1611,2023-06-17 14:44:13 +0000,Market,5.42
1612,2023-06-17 15:12:19 +0000,Clothing,106.0
1613,2023-06-17 15:59:11 +0000,Market,6.6
1614,2023-06-18 04:21:01 +0000,Transport,5.0
1615,2023-06-18 05:11:33 +0000,Coffe,7.1
1616,2023-06-18 07:29:13 +0000,Coffe,16.0
1617,2023-06-18 10:21:32 +0000,Coffe,7.1
1618,2023-06-18 14:28:48 +0000,Market,0.75
1619,2023-06-18 15:14:44 +0000,Market,10.86
1620,2023-06-19 04:33:44 +0000,Market,4.5
1621,2023-06-19 09:52:09 +0000,Market,4.55
1622,2023-06-19 15:36:51 +0000,Coffe,8.1
1623,2023-06-19 17:39:01 +0000,Restuarant,18.0
1624,2023-06-19 19:07:56 +0000,Restuarant,82.0
1625,2023-06-20 10:10:44 +0000,Market,7.72
1626,2023-06-20 14:30:37 +0000,Coffe,16.0
1627,2023-06-20 15:58:56 +0000,Learning,25.0
1628,2023-06-21 05:41:42 +0000,Market,5.7
1629,2023-06-21 10:13:59 +0000,Market,12.0
1630,2023-06-21 14:39:20 +0000,Coffe,6.8
1631,2023-06-21 17:53:29 +0000,Market,14.0
1632,2023-06-22 04:54:25 +0000,Market,4.66
1633,2023-06-22 10:16:45 +0000,Market,1.3
1634,2023-06-22 14:32:08 +0000,Coffe,8.1
1635,2023-06-22 17:44:22 +0000,Market,12.0
1636,2023-06-23 04:26:08 +0000,Market,2.9
1637,2023-06-23 10:16:28 +0000,Other,2.0
1638,2023-06-23 11:21:12 +0000,Market,5.0
1639,2023-06-23 14:27:39 +0000,Coffe,15.0
1640,2023-06-23 17:31:15 +0000,Transport,1.0
1641,2023-06-24 10:33:03 +0000,Market,1.3
1642,2023-06-24 11:09:36 +0000,Market,2.0
1643,2023-06-24 14:55:44 +0000,Coffe,17.0
1644,2023-06-24 15:25:00 +0000,Events,51.0
1645,2023-06-24 17:43:42 +0000,Phone,12.0
1646,2023-06-24 18:24:52 +0000,Other,10.0
1647,2023-06-25 04:40:39 +0000,Market,0.9
1648,2023-06-25 06:37:13 +0000,Market,5.32
1649,2023-06-25 14:15:31 +0000,Clothing,5.0
1650,2023-06-25 18:00:27 +0000,Restuarant,28.0
1651,2023-06-24 20:21:00 +0000,joy,45.0
1652,2023-06-24 20:30:00 +0000,Taxi,4.41
1653,2023-06-26 05:16:42 +0000,Events,18.0
1654,2023-06-26 05:42:57 +0000,Taxi,6.5
1655,2023-06-26 09:28:21 +0000,Coffe,7.1
1656,2023-06-26 09:30:16 +0000,Restuarant,50.0
1657,2023-06-26 09:30:18 +0000,Restuarant,10.0
1658,2023-06-26 14:07:57 +0000,Market,1.75
1659,2023-06-26 23:41:28 +0000,Market,18.39
1660,2023-06-27 06:07:22 +0000,Taxi,2.71
1661,2023-06-27 06:35:22 +0000,Coffe,7.1
1662,2023-06-27 08:37:49 +0000,Coffe,8.9
1663,2023-06-27 09:22:03 +0000,Coffe,7.1
1664,2023-06-27 12:58:57 +0000,Taxi,1.0
1665,2023-06-27 15:25:14 +0000,Market,2.51
1666,2023-06-28 05:37:35 +0000,Taxi,3.73
1667,2023-06-28 06:07:40 +0000,Coffe,8.1
1668,2023-06-28 10:09:04 +0000,Taxi,1.7
1669,2023-06-28 10:39:15 +0000,Clothing,73.0
1670,2023-06-28 11:16:12 +0000,Restuarant,13.0
1671,2023-06-28 11:16:52 +0000,Taxi,3.8
1672,2023-06-28 12:00:27 +0000,Phone,1.0
1673,2023-06-29 03:58:46 +0000,Transport,10.0
1674,2023-06-29 04:42:38 +0000,Coffe,7.1
1675,2023-06-29 11:25:51 +0000,Coffe,1.0
1676,2023-06-29 16:07:18 +0000,joy,72.0
1677,2023-06-29 16:27:45 +0000,Market,3.2
1678,2023-06-30 05:41:44 +0000,Taxi,4.02
1679,2023-06-30 05:41:48 +0000,Market,1.65
1680,2023-06-30 06:01:03 +0000,Coffe,7.1
1681,2023-06-30 09:34:35 +0000,Coffe,9.0
1682,2023-06-30 10:23:10 +0000,Taxi,1.5
1683,2023-06-30 11:39:20 +0000,Taxi,4.0
1684,2023-06-30 12:30:06 +0000,Market,9.7
1685,2023-06-30 16:46:52 +0000,Taxi,3.73
1686,2023-06-30 17:19:26 +0000,Coffe,8.1
1687,2023-07-01 02:38:43 +0000,Phone,1.0
1688,2023-07-01 08:16:19 +0000,Restuarant,34.0
1689,2023-07-02 05:18:16 +0000,Taxi,4.0
1690,2023-07-02 05:21:38 +0000,Market,2.6
1691,2023-07-02 05:42:50 +0000,Coffe,7.1
1692,2023-07-02 08:04:10 +0000,Coffe,9.0
1693,2023-07-02 10:25:25 +0000,Taxi,4.0
1694,2023-07-02 12:28:59 +0000,joy,30.0
1695,2023-07-02 16:45:06 +0000,Sport,20.0
1696,2023-07-02 16:45:08 +0000,Clothing,194.0
1697,2023-07-02 17:25:31 +0000,Coffe,16.0
1698,2023-07-02 18:29:34 +0000,Phone,5.0
1699,2023-07-02 18:30:27 +0000,Taxi,7.0
1700,2023-07-03 04:50:00 +0000,Market,3.36
1701,2023-07-03 07:51:15 +0000,Restuarant,5.0
1702,2023-07-03 09:35:20 +0000,Learning,12.0
1703,2023-07-03 10:38:51 +0000,Learning,3.0
1704,2023-07-04 05:03:17 +0000,Market,2.0
1705,2023-07-04 08:25:18 +0000,Business lunch,6.0
1706,2023-07-04 16:52:11 +0000,Restuarant,70.0
1707,2023-07-04 18:25:02 +0000,Other,10.0
1708,2023-07-05 04:51:48 +0000,Market,0.9
1709,2023-07-05 07:04:33 +0000,Restuarant,4.75
1710,2023-07-05 10:03:56 +0000,Business lunch,24.0
1711,2023-07-05 15:04:04 +0000,Market,15.0
1712,2023-07-06 04:57:21 +0000,Market,8.0
1713,2023-07-06 06:40:08 +0000,Restuarant,3.8
1714,2023-07-06 15:04:53 +0000,Market,5.83
1715,2023-07-07 07:47:29 +0000,Business lunch,11.0
1716,2023-07-07 11:53:57 +0000,Market,1.77
1717,2023-07-08 10:25:05 +0000,Restuarant,7.4
1718,2023-07-08 11:27:32 +0000,Market,1.85
1719,2023-07-09 05:52:05 +0000,Coffe,16.0
1720,2023-07-09 09:14:58 +0000,Coffe,8.1
1721,2023-07-09 13:27:53 +0000,Market,0.85
1722,2023-07-09 14:10:29 +0000,Restuarant,10.8
1723,2023-07-09 14:38:56 +0000,Market,13.0
1724,2023-07-10 04:29:57 +0000,Market,2.25
1725,2023-07-10 09:59:49 +0000,Business lunch,7.0
1726,2023-07-10 13:24:25 +0000,Market,1.5
1727,2023-07-10 14:44:15 +0000,Market,4.86
1728,2023-07-11 04:51:42 +0000,Market,2.33
1729,2023-07-11 10:00:00 +0000,Market,3.57
1730,2023-07-11 19:54:49 +0000,Restuarant,39.0
1731,2023-07-12 02:14:17 +0000,Transport,0.6
1732,2023-07-12 03:03:52 +0000,Market,13.0
1733,2023-07-12 04:16:01 +0000,Market,6.33
1734,2023-07-12 10:28:42 +0000,Business lunch,10.0
1735,2023-07-12 14:33:47 +0000,Coffe,9.5
1736,2023-07-13 04:24:43 +0000,Communal,170.0
1737,2023-07-13 04:35:21 +0000,Other,3.4
1738,2023-07-13 04:51:39 +0000,Market,4.7
1739,2023-07-13 06:06:39 +0000,Phone,10.0
1740,2023-07-13 10:38:43 +0000,Market,16.0
1741,2023-07-13 15:21:57 +0000,Coffe,7.1
1742,2023-07-14 04:41:49 +0000,Market,1.0
1743,2023-07-14 08:23:52 +0000,Business lunch,7.5
1744,2023-07-14 10:48:16 +0000,Market,1.0
1745,2023-07-14 14:44:29 +0000,Other,10.0
1746,2023-07-14 15:34:28 +0000,Market,13.0
1747,2023-07-15 07:32:55 +0000,Transport,5.0
1748,2023-07-15 08:09:55 +0000,Coffe,16.0
1749,2023-07-15 11:23:29 +0000,Clothing,39.0
1750,2023-07-15 14:23:20 +0000,Events,100.0
1751,2023-07-15 23:07:39 +0000,Restuarant,25.0
1752,2023-07-16 08:52:32 +0000,Coffe,7.1
1753,2023-07-16 10:12:26 +0000,Coffe,16.0
1754,2023-07-16 14:10:06 +0000,Coffe,7.1
1755,2023-07-16 14:10:08 +0000,Market,0.5
1756,2023-07-16 16:53:31 +0000,Learning,8.5
1757,2023-07-16 18:39:04 +0000,Restuarant,7.3
1758,2023-07-16 18:40:01 +0000,Market,7.27
1759,2023-07-17 06:19:26 +0000,Clothing,3.0
1760,2023-07-17 07:28:09 +0000,Business lunch,3.75
1761,2023-07-17 08:40:18 +0000,Phone,2.0
1762,2023-07-17 09:18:45 +0000,Clothing,127.0
1763,2023-07-17 09:35:32 +0000,Market,5.0
1764,2023-07-17 14:23:55 +0000,Coffe,8.4
1765,2023-07-17 16:04:25 +0000,Coffe,7.1
1766,2023-07-18 05:25:44 +0000,Market,1.5
1767,2023-07-18 06:56:40 +0000,Business lunch,3.8
1768,2023-07-18 15:22:02 +0000,Coffe,8.4
1769,2023-07-18 17:22:21 +0000,Coffe,7.4
1770,2023-07-19 07:08:03 +0000,Market,3.75
1771,2023-07-19 10:03:29 +0000,Market,3.0
1772,2023-07-19 15:20:43 +0000,Coffe,8.4
1773,2023-07-19 17:07:58 +0000,Coffe,8.9
1774,2023-07-19 20:29:45 +0000,Market,2.1
1775,2023-07-20 07:08:21 +0000,Transport,4.0
1776,2023-07-20 09:02:44 +0000,Taxi,2.0
1777,2023-07-20 09:13:33 +0000,Coffe,7.1
1778,2023-07-20 09:14:44 +0000,Coffe,7.1
1779,2023-07-20 12:00:38 +0000,Coffe,7.1
1780,2023-07-20 12:21:05 +0000,Phone,3.0
1781,2023-07-20 14:21:50 +0000,Market,12.0
1782,2023-07-20 14:25:21 +0000,Market,4.0
1783,2023-07-21 02:51:05 +0000,Coffe,15.0
1784,2023-07-26 18:11:45 +0000,Tech,10.0
1785,2023-07-26 18:11:58 +0000,Restuarant,51.0
1786,2023-07-26 18:12:38 +0000,Fuel,20.0
1787,2023-07-26 18:15:44 +0000,Clothing,708.0
1788,2023-07-26 18:16:33 +0000,Taxi,110.0
1789,2023-07-26 18:16:43 +0000,Travel,2500.0
1790,2023-07-26 18:17:13 +0000,Market,3.0
1791,2023-07-28 07:59:35 +0000,Clothing,36.0
1792,2023-07-28 07:59:37 +0000,Health,55.0
1793,2023-07-28 14:18:16 +0000,Restuarant,19.0
1794,2023-07-28 15:42:26 +0000,Market,29.0
1795,2023-07-28 15:42:40 +0000,Clothing,20.0
1796,2023-07-28 15:43:01 +0000,Clothing,10.0
1797,2023-07-28 19:13:46 +0000,Restuarant,14.0
1798,2023-07-28 19:48:21 +0000,Events,158.0
1799,2023-07-30 14:41:25 +0000,Coffe,8.1
1800,2023-07-30 17:03:01 +0000,Learning,10.9
1801,2023-07-30 17:53:26 +0000,Market,5.4
1802,2023-08-02 14:26:48 +0000,Coffe,16.0
1803,2023-08-02 15:21:56 +0000,Transport,5.0
1804,2023-08-03 07:26:02 +0000,Market,5.0
1805,2023-08-03 10:42:19 +0000,Phone,3.0
1806,2023-08-03 14:46:09 +0000,Other,45.0
1807,2023-08-04 07:45:54 +0000,Phone,10.0
1808,2023-08-04 08:21:57 +0000,Business lunch,7.2
1809,2023-08-04 08:22:42 +0000,Business lunch,1.5
1810,2023-08-04 14:26:53 +0000,Coffe,9.0
1811,2023-08-04 19:15:24 +0000,Market,15.0
1812,2023-08-05 07:35:01 +0000,Market,11.0
1813,2023-08-05 07:58:02 +0000,Coffe,8.1
1814,2023-08-05 13:35:09 +0000,Restuarant,6.0
1815,2023-08-05 13:37:23 +0000,Sport,20.0
1816,2023-08-05 14:58:18 +0000,Coffe,7.1
1817,2023-08-06 06:17:26 +0000,Coffe,7.1
1818,2023-08-06 08:38:09 +0000,Restuarant,9.0
1819,2023-08-06 10:48:03 +0000,Coffe,7.1
1820,2023-08-06 12:00:17 +0000,Phone,5.0
1821,2023-08-07 08:14:27 +0000,Business lunch,3.5
1822,2023-08-07 11:12:04 +0000,Market,5.7
1823,2023-08-07 14:34:00 +0000,Coffe,8.1
1824,2023-08-07 16:51:09 +0000,Learning,11.5
1825,2023-08-07 16:58:16 +0000,Transport,5.0
1826,2023-08-08 04:10:20 +0000,Market,2.34
1827,2023-08-08 09:50:37 +0000,Business lunch,11.0
1828,2023-08-08 14:44:01 +0000,Coffe,7.1
1829,2023-08-08 19:20:21 +0000,Market,14.0
1830,2023-08-09 10:08:20 +0000,Business lunch,8.0
1831,2023-08-10 04:54:53 +0000,Market,5.18
1832,2023-08-10 10:47:32 +0000,Market,1.0
1833,2023-08-11 04:29:28 +0000,Market,1.8
1834,2023-08-11 08:57:12 +0000,Business lunch,6.75
1835,2023-08-11 09:16:02 +0000,Learning,11.61
1836,2023-08-11 14:32:05 +0000,Coffe,16.0
1837,2023-08-11 18:15:26 +0000,Taxi,2.0
1838,2023-08-11 18:16:04 +0000,Communal,150.0
1839,2023-08-12 08:39:58 +0000,Coffe,7.1
1840,2023-08-12 10:01:46 +0000,Transport,5.2
1841,2023-08-12 12:44:50 +0000,Restuarant,40.0
1842,2023-08-12 17:34:36 +0000,Other,10.0
1843,2023-08-13 12:13:31 +0000,Restuarant,11.0
1844,2023-08-14 05:02:30 +0000,Market,1.49
1845,2023-08-14 09:30:03 +0000,Business lunch,7.0
1846,2023-08-14 16:26:47 +0000,Market,16.35
1847,2023-08-15 06:32:32 +0000,Restuarant,3.75
1848,2023-08-15 09:14:59 +0000,Coffe,6.1
1849,2023-08-15 15:24:39 +0000,Coffe,8.1
1850,2023-08-15 19:37:39 +0000,Market,17.32
1851,2023-08-16 06:57:20 +0000,Market,1.75
1852,2023-08-16 06:57:27 +0000,Restuarant,4.0
1853,2023-08-16 09:06:36 +0000,Coffe,6.1
1854,2023-08-16 14:26:41 +0000,Coffe,8.1
1855,2023-08-16 18:54:55 +0000,Market,2.76
1856,2023-08-17 10:12:37 +0000,Business lunch,10.0
1857,2023-08-17 15:24:50 +0000,Coffe,7.1
1858,2023-08-17 17:02:06 +0000,Phone,10.0
1859,2023-08-18 05:21:26 +0000,Market,4.48
1860,2023-08-18 08:29:01 +0000,Other,2.0
1861,2023-08-18 09:50:04 +0000,Market,1.55
1862,2023-08-18 10:24:15 +0000,Learning,45.0
1863,2023-08-18 14:16:44 +0000,Coffe,6.1
1864,2023-08-18 16:05:05 +0000,Coffe,6.1
1865,2023-08-18 17:19:02 +0000,Taxi,2.5
1866,2023-08-19 06:03:57 +0000,Coffe,14.2
1867,2023-08-19 13:26:54 +0000,Market,2.5
1868,2023-08-19 14:12:38 +0000,Transport,5.0
1869,2023-08-19 14:18:00 +0000,Coffe,18.0
1870,2023-08-20 06:17:35 +0000,Coffe,5.8
1871,2023-08-20 07:25:43 +0000,Market,1.4
1872,2023-08-20 07:52:25 +0000,Market,0.6
1873,2023-08-21 04:27:27 +0000,joy,42.0
1874,2023-08-21 05:16:41 +0000,Market,1.82
1875,2023-08-21 09:36:15 +0000,Business lunch,10.0
1876,2023-08-21 09:43:16 +0000,Learning,16.2
1877,2023-08-22 04:52:52 +0000,Market,6.39
1878,2023-08-22 10:03:28 +0000,Market,12.0
1879,2023-08-22 14:34:38 +0000,Coffe,7.1
1880,2023-08-23 04:29:27 +0000,Market,6.27
1881,2023-08-23 04:44:23 +0000,Market,2.42
1882,2023-08-23 09:47:33 +0000,Business lunch,10.0
1883,2023-08-23 13:23:53 +0000,Other,3.5
1884,2023-08-23 14:39:24 +0000,Coffe,8.1
1885,2023-08-24 04:54:29 +0000,Market,3.0
1886,2023-08-24 14:10:00 +0000,Coffe,6.1
1887,2023-08-25 04:52:38 +0000,Market,5.41
1888,2023-08-25 15:17:13 +0000,Other,10.0
1889,2023-08-25 15:50:39 +0000,Phone,3.0
1890,2023-08-26 03:15:42 +0000,Market,11.0
1891,2023-08-26 04:59:30 +0000,Coffe,16.0
1892,2023-08-26 07:44:13 +0000,Coffe,11.8
1893,2023-08-26 10:13:46 +0000,Other,10.0
1894,2023-08-26 10:19:47 +0000,Coffe,14.2
1895,2023-08-27 11:03:57 +0000,Market,17.0
1896,2023-08-27 16:02:36 +0000,Market,11.0
1897,2023-08-28 04:52:48 +0000,Market,2.5
1898,2023-08-28 08:53:57 +0000,Transport,5.0
1899,2023-08-28 14:50:36 +0000,Market,7.73
1900,2023-08-29 04:48:45 +0000,Market,3.0
1901,2023-08-29 07:41:17 +0000,Market,11.0
1902,2023-08-29 07:50:12 +0000,Market,5.0
1903,2023-08-29 13:55:54 +0000,Taxi,3.0
1904,2023-08-29 15:58:45 +0000,Taxi,4.0
1905,2023-08-29 15:58:47 +0000,Restuarant,26.0
1906,2023-08-29 16:58:27 +0000,Coffe,8.1
1907,2023-08-30 05:13:00 +0000,Market,2.0
1908,2023-08-30 10:02:54 +0000,Market,1.75
1909,2023-08-30 14:24:48 +0000,Coffe,7.1
1910,2023-08-30 17:53:01 +0000,Market,7.4
1911,2023-08-31 09:59:41 +0000,Market,13.62
1912,2023-08-31 16:04:26 +0000,Coffe,6.1
1913,2023-09-01 04:53:37 +0000,Market,22.43
1914,2023-09-01 14:09:39 +0000,Coffe,7.4
1915,2023-09-01 16:01:58 +0000,Coffe,7.1
1916,2023-09-02 14:44:38 +0000,Market,5.0
1917,2023-09-04 04:49:43 +0000,Market,2.0
1918,2023-09-04 10:16:22 +0000,Sport,20.0
1919,2023-09-04 10:35:52 +0000,joy,3.0
1920,2023-09-04 17:15:58 +0000,Restuarant,66.0
1921,2023-09-04 17:55:53 +0000,Market,3.0
1922,2023-09-05 04:37:23 +0000,Market,13.0
1923,2023-09-05 09:27:50 +0000,Business lunch,10.0
1924,2023-09-05 14:15:27 +0000,Coffe,7.4
1925,2023-09-06 08:54:36 +0000,Coffe,22.0
1926,2023-09-06 09:08:52 +0000,Coffe,7.5
1927,2023-09-06 13:57:52 +0000,Phone,5.0
1928,2023-09-06 14:41:29 +0000,Restuarant,1.0
1929,2023-09-06 03:41:00 +0000,Restuarant,30.0
1930,2023-09-07 16:25:50 +0000,Coffe,24.0
1931,2023-09-07 16:25:52 +0000,Market,1.0
1932,2023-09-07 16:25:56 +0000,Business lunch,10.0
1933,2023-09-07 17:58:16 +0000,Market,12.0
1934,2023-09-08 04:54:30 +0000,Market,13.0
1935,2023-09-08 17:00:06 +0000,Restuarant,17.0
1936,2023-09-09 10:24:22 +0000,Transport,8.0
1937,2023-09-09 15:17:18 +0000,Other,10.0
1938,2023-09-09 16:38:16 +0000,Market,11.0
1939,2023-09-10 07:37:12 +0000,Restuarant,39.0
1940,2023-09-10 07:37:14 +0000,Coffe,7.1
1941,2023-09-10 07:37:16 +0000,Coffe,6.0
1942,2023-09-10 13:21:28 +0000,Restuarant,10.0
1943,2023-09-10 13:24:58 +0000,Communal,168.0
1944,2023-09-11 04:20:23 +0000,Market,6.0
1945,2023-09-11 09:31:25 +0000,Business lunch,8.0
1946,2023-09-11 14:09:57 +0000,Coffe,7.4
1947,2023-09-11 17:14:14 +0000,Market,10.0
1948,2023-09-12 04:14:27 +0000,Market,5.65
1949,2023-09-12 09:34:47 +0000,Business lunch,20.0
1950,2023-09-12 14:27:04 +0000,Coffe,8.1
1951,2023-09-12 17:42:07 +0000,Market,10.0
1952,2023-09-13 04:28:38 +0000,Market,5.65
1953,2023-09-13 07:02:02 +0000,Learning,90.0
1954,2023-09-13 09:52:43 +0000,Business lunch,20.0
1955,2023-09-13 14:30:38 +0000,Coffe,7.1
1956,2023-09-14 04:33:15 +0000,Market,12.0
1957,2023-09-14 06:10:34 +0000,Phone,10.0
1958,2023-09-14 07:23:26 +0000,Restuarant,12.0
1959,2023-09-14 18:00:26 +0000,Coffe,6.1
1960,2023-09-15 09:56:48 +0000,Market,3.0
1961,2023-09-15 17:15:40 +0000,Coffe,6.1
1962,2023-09-15 17:38:45 +0000,Transport,5.0
1963,2023-09-16 08:27:08 +0000,Coffe,7.1
1964,2023-09-16 11:23:54 +0000,Coffe,8.1
1965,2023-09-16 17:21:28 +0000,Restuarant,73.0
1966,2023-09-16 18:25:58 +0000,Market,11.41
1967,2023-09-17 07:15:24 +0000,Coffe,7.1
1968,2023-09-17 12:17:52 +0000,Taxi,2.5
1969,2023-09-17 12:26:00 +0000,Coffe,16.0
1970,2023-09-17 13:47:05 +0000,Coffe,8.0
1971,2023-09-17 17:49:42 +0000,Restuarant,61.6
1972,2023-09-18 04:53:31 +0000,Market,11.0
1973,2023-09-18 07:44:15 +0000,Other,15.0
1974,2023-09-18 09:41:14 +0000,Business lunch,10.0
1975,2023-09-18 14:18:39 +0000,Coffe,6.6
1976,2023-09-18 18:10:35 +0000,Transport,5.0
1977,2023-09-18 19:16:28 +0000,Market,28.0
1978,2023-09-19 14:26:33 +0000,Coffe,7.1
1979,2023-09-19 14:26:34 +0000,Business lunch,6.0
1980,2023-09-19 15:29:11 +0000,Coffe,16.0
1981,2023-09-20 09:52:34 +0000,Business lunch,12.0
1982,2023-09-20 15:32:53 +0000,Coffe,7.1
1983,2023-09-20 18:54:47 +0000,Market,8.33
1984,2023-09-21 06:47:52 +0000,Market,9.0
1985,2023-09-21 09:44:12 +0000,Business lunch,7.0
1986,2023-09-21 10:05:29 +0000,Market,7.61
1987,2023-09-21 11:15:19 +0000,Phone,25.0
1988,2023-09-21 14:47:19 +0000,Coffe,7.1
1989,2023-09-22 12:26:07 +0000,Business lunch,6.0
1990,2023-09-22 15:26:30 +0000,Coffe,15.5
1991,2023-09-22 15:50:17 +0000,Coffe,8.1
1992,2023-09-23 08:15:47 +0000,Coffe,7.1
1993,2023-09-23 12:16:53 +0000,Restuarant,90.0
1994,2023-09-23 12:17:04 +0000,Other,70.0
1995,2023-09-23 12:17:14 +0000,Coffe,7.1
1996,2023-09-24 15:51:13 +0000,Market,1.0
1997,2023-09-24 15:51:29 +0000,Market,6.57
1998,2023-09-24 15:51:32 +0000,Market,4.35
1999,2023-09-24 15:51:41 +0000,Fuel,20.0
2000,2023-09-25 09:43:48 +0000,Business lunch,11.0
2001,2023-09-25 09:50:29 +0000,Market,30.0
2002,2023-09-25 14:34:01 +0000,Coffe,7.1
2003,2023-09-25 16:24:29 +0000,Transport,5.0
